cID_DI,BP,RI,sense,DVG_type,length_dvg,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
+-_13570_13264,13570,13264,+-,5cb/sb,3936,0,0.0,0.0,0.0,2,0.00025009378516943853,0.0,0.01064955411115653
+-_13570_14007,13570,14007,+-,5cb/sb,3193,0,0.0,0.0,0.0,1,0.00012504689258471927,0.0,0.005324777055578265
+-_13571_13263,13571,13263,+-,5cb/sb,3936,0,0.0,0.0,0.0,12,0.0015398434492493263,0.0,0.06389732466693919
+-_13574_12653,13574,12653,+-,5cb/sb,4543,2,0.0002663115845539281,0.0002742355683532154,0.006727382640473468,1,0.00012512512512512512,0.00025056376847907793,0.005324777055578265
+-_13574_12996,13574,12996,+-,5cb/sb,4200,2,0.0002663115845539281,0.00027162841233192993,0.006727382640473468,2,0.00025025025025025025,0.0002504696305572949,0.01064955411115653
+-_13575_14351,13575,14351,+-,5cb/sb,2844,0,0.0,0.0,0.0,1,0.00013197835554968986,0.0,0.005324777055578265
+-_13578_12530,13578,12530,+-,5cb/sb,4662,0,0.0,0.0,0.0,1,0.0001304631441617743,0.0,0.005324777055578265
+-_13579_10909,13579,10909,+-,5cb/sb,6282,1,0.00013708019191226866,0.00016417665407978985,0.003363691320236734,0,0.0,0.00012906556530717606,0.0
+-_13579_11641,13579,11641,+-,5cb/sb,5550,10,0.0013708019191226869,0.0013933398355858995,0.033636913202367336,2,0.000258732212160414,0.0012899896800825593,0.01064955411115653
+-_13580_12949,13580,12949,+-,5cb/sb,4241,0,0.0,0.0,0.0,2,0.00025009378516943853,0.0,0.01064955411115653
+-_13581_11993,13581,11993,+-,5cb/sb,5196,12,0.001697792869269949,0.0016411378555798686,0.040364295842840806,14,0.001775297996449404,0.0015088645794039985,0.07454687877809572
+-_13581_13661,13581,13661,+-,5cb/sb,3528,0,0.0,0.0,0.0,1,0.000126806999746386,0.0,0.005324777055578265
+-_13581_14615,13581,14615,+-,5cb/sb,2574,3,0.00042444821731748726,0.00038724667613269654,0.010091073960710201,5,0.00063403499873193,0.0003815822945815314,0.026623885277891328
+-_13582_12958,13582,12958,+-,5cb/sb,4230,2,0.0002662052442433116,0.0002718129926610492,0.006727382640473468,0,0.0,0.00025006251562890725,0.0
+-_13583_12957,13583,12957,+-,5cb/sb,4230,0,0.0,0.0,0.0,1,0.0001280901754835404,0.0,0.005324777055578265
+-_13584_13340,13584,13340,+-,5cb/sb,3846,2,0.0002680605816914623,0.00027078256160303275,0.006727382640473468,0,0.0,0.00025303643724696357,0.0
+-_13585_14911,13585,14911,+-,5cb/sb,2274,0,0.0,0.0,0.0,1,0.0001292156609381057,0.0,0.005324777055578265
+-_13586_11369,13586,11369,+-,5cb/sb,5815,1,0.00013317352510320947,0.00015386982612709647,0.003363691320236734,0,0.0,0.00012627857052658164,0.0
+-_13586_14610,13586,14610,+-,5cb/sb,2574,0,0.0,0.0,0.0,91,0.011380690345172586,0.0,0.48455471205762213
+-_13587_13889,13587,13889,+-,5cb/sb,3294,8,0.0010758472296933835,0.0010456149522938179,0.026909530561893873,7,0.0008934269304403319,0.0010037641154328732,0.03727343938904786
+-_13587_14266,13587,14266,+-,5cb/sb,2917,1,0.00013448090371167293,0.00013231013495633765,0.003363691320236734,1,0.00012763241863433312,0.000132890365448505,0.005324777055578265
+-_13587_14284,13587,14284,+-,5cb/sb,2899,2,0.00026896180742334586,0.0002628466289919832,0.006727382640473468,2,0.00025526483726866624,0.0002532286654849329,0.01064955411115653
+-_13587_14609,13587,14609,+-,5cb/sb,2574,0,0.0,0.0,0.0,1,0.00012763241863433312,0.0,0.005324777055578265
+-_13587_14837,13587,14837,+-,5cb/sb,2346,2,0.00026896180742334586,0.0002574002574002574,0.006727382640473468,2,0.00025526483726866624,0.00025138260432378077,0.01064955411115653
+-_13587_14909,13587,14909,+-,5cb/sb,2274,3,0.0004034427111350188,0.0003853069612124326,0.010091073960710201,4,0.0005105296745373325,0.0003752814610958219,0.02129910822231306
+-_13587_15005,13587,15005,+-,5cb/sb,2178,0,0.0,0.0,0.0,1,0.00012763241863433312,0.0,0.005324777055578265
+-_13587_8309,13587,8309,+-,5cb/sb,8874,1,0.00013448090371167293,0.00013873473917869035,0.003363691320236734,0,0.0,0.00012848515996402416,0.0
+-_13588_13336,13588,13336,+-,5cb/sb,3846,0,0.0,0.0,0.0,1,0.00012542330364981815,0.0,0.005324777055578265
+-_13588_14266,13588,14266,+-,5cb/sb,2916,4,0.0005334755934915977,0.0005292405398253506,0.013454765280946936,6,0.0007525398218989088,0.00053156146179402,0.031948662333469595
+-_13588_14836,13588,14836,+-,5cb/sb,2346,0,0.0,0.0,0.0,2,0.0002508466072996363,0.0,0.01064955411115653
+-_13588_8308,13588,8308,+-,5cb/sb,8874,0,0.0,0.0,0.0,1,0.00012542330364981815,0.0,0.005324777055578265
+-_13590_12842,13590,12842,+-,5cb/sb,4338,0,0.0,0.0,0.0,1,0.00012619888944977284,0.0,0.005324777055578265
+-_13590_14264,13590,14264,+-,5cb/sb,2916,0,0.0,0.0,0.0,2,0.0002523977788995457,0.0,0.01064955411115653
+-_13591_13297,13591,13297,+-,5cb/sb,3882,3,0.00040491294371710083,0.000406118857452281,0.010091073960710201,4,0.0005038417936767855,0.0003764115432873275,0.02129910822231306
+-_13593_12677,13593,12677,+-,5cb/sb,4500,9,0.0012065960584528757,0.0012263251124131353,0.030273221882130604,10,0.001250312578144536,0.0011255627813906953,0.053247770555782656
+-_13594_12634,13594,12634,+-,5cb/sb,4542,2,0.0002672367717797969,0.0002731494127287626,0.006727382640473468,2,0.00025793139025019347,0.000250501002004008,0.01064955411115653
+-_13594_13840,13594,13840,+-,5cb/sb,3336,2,0.0002672367717797969,0.0002618143736091111,0.006727382640473468,0,0.0,0.00025021894157387716,0.0
+-_13594_14344,13594,14344,+-,5cb/sb,2832,1,0.00013361838588989844,0.00012976901116013495,0.003363691320236734,1,0.00012896569512509673,0.00012512512512512512,0.005324777055578265
+-_13595_11704,13595,11704,+-,5cb/sb,5471,0,0.0,0.0,0.0,1,0.000125,0.0,0.005324777055578265
+-_13595_14961,13595,14961,+-,5cb/sb,2214,2,0.0002661343978709248,0.0002563116749967961,0.006727382640473468,3,0.000375,0.00025031289111389235,0.015974331166734797
+-_13596_12944,13596,12944,+-,5cb/sb,4230,3,0.00040123044001604924,0.0004098360655737705,0.010091073960710201,3,0.0003755633450175263,0.00037504688086010754,0.015974331166734797
+-_13600_13114,13600,13114,+-,5cb/sb,4056,0,0.0,0.0,0.0,1,0.00012600806451612903,0.0,0.005324777055578265
+-_13600_14482,13600,14482,+-,5cb/sb,2688,0,0.0,0.0,0.0,1,0.00012600806451612903,0.0,0.005324777055578265
+-_13601_11373,13601,11373,+-,5cb/sb,5796,0,0.0,0.0,0.0,2,0.00025128785023244125,0.0,0.01064955411115653
+-_13602_11030,13602,11030,+-,5cb/sb,6138,0,0.0,0.0,0.0,4,0.0005041593143433325,0.0,0.02129910822231306
+-_13602_12464,13602,12464,+-,5cb/sb,4704,1,0.0001340662287169862,0.0001378169790518192,0.003363691320236734,0,0.0,0.00012651821862348178,0.0
+-_13602_14294,13602,14294,+-,5cb/sb,2874,2,0.0002681324574339724,0.0002699055330634278,0.006727382640473468,2,0.00025207965717166626,0.00025396825396825396,0.01064955411115653
+-_13603_13111,13603,13111,+-,5cb/sb,4056,6,0.000802675585284281,0.0008148852369957897,0.020182147921420403,14,0.0017557060446450965,0.0007579585649317837,0.07454687877809572
+-_13603_14412,13603,14412,+-,5cb/sb,2755,0,0.0,0.0,0.0,2,0.00025081514923501377,0.0,0.01064955411115653
+-_13605_12641,13605,12641,+-,5cb/sb,4524,39,0.005214600882470918,0.005313351498637603,0.13118396148923261,58,0.007263619286161553,0.0049802068701315285,0.30883706922353943
+-_13605_12683,13605,12683,+-,5cb/sb,4482,6,0.0008022462896109105,0.0008173273395995096,0.020182147921420403,4,0.0005009392611145899,0.0007503751875937969,0.02129910822231306
+-_13605_13109,13605,13109,+-,5cb/sb,4056,0,0.0,0.0,0.0,2,0.0002504696305572949,0.0,0.01064955411115653
+-_13605_13973,13605,13973,+-,5cb/sb,3192,0,0.0,0.0,0.0,5,0.0006261740763932373,0.0,0.026623885277891328
+-_13606_10264,13606,10264,+-,5cb/sb,6900,0,0.0,0.0,0.0,1,0.00012711325791280032,0.0,0.005324777055578265
+-_13606_10408,13606,10408,+-,5cb/sb,6756,1,0.00013381506757660912,0.00013721185510428101,0.003363691320236734,0,0.0,0.00012507817385866166,0.0
+-_13606_12718,13606,12718,+-,5cb/sb,4446,1,0.00013381506757660912,0.00013623978201634878,0.003363691320236734,1,0.00012711325791280032,0.00012898232942086933,0.005324777055578265
+-_13606_13366,13606,13366,+-,5cb/sb,3798,1,0.00013381506757660912,0.00013515339910798757,0.003363691320236734,0,0.0,0.00012501562695336918,0.0
+-_13606_14681,13606,14681,+-,5cb/sb,2483,0,0.0,0.0,0.0,19,0.0024151519003432057,0.0,0.10117076405598706
+-_13607_12680,13607,12680,+-,5cb/sb,4483,0,0.0,0.0,0.0,3,0.00038441824705279346,0.0,0.015974331166734797
+-_13607_13365,13607,13365,+-,5cb/sb,3798,0,0.0,0.0,0.0,1,0.00012813941568426448,0.0,0.005324777055578265
+-_13607_14757,13607,14757,+-,5cb/sb,2406,0,0.0,0.0,0.0,1,0.00012813941568426448,0.0,0.005324777055578265
+-_13609_13045,13609,13045,+-,5cb/sb,4116,64,0.008563018464008563,0.008734816432373414,0.21527624449515098,84,0.01067479984750286,0.008037171920130605,0.4472812726685743
+-_13609_14671,13609,14671,+-,5cb/sb,2490,0,0.0,0.0,0.0,1,0.00012708095056551024,0.0,0.005324777055578265
+-_13609_14677,13609,14677,+-,5cb/sb,2484,0,0.0,0.0,0.0,9,0.001143728555089592,0.0,0.047922993500204396
+-_13610_13044,13610,13044,+-,5cb/sb,4116,0,0.0,0.0,0.0,21,0.00262729888652571,0.0,0.11182031816714358
+-_13610_14670,13610,14670,+-,5cb/sb,2490,0,0.0,0.0,0.0,9,0.0011259852370824471,0.0,0.047922993500204396
+-_13610_14754,13610,14754,+-,5cb/sb,2406,0,0.0,0.0,0.0,2,0.00025021894157387716,0.0,0.01064955411115653
+-_13611_12222,13611,12222,+-,5cb/sb,4937,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.005324777055578265
+-_13611_14669,13611,14669,+-,5cb/sb,2490,0,0.0,0.0,0.0,101,0.012626578322290286,0.0,0.5378024826134048
+-_13612_14668,13612,14668,+-,5cb/sb,2490,0,0.0,0.0,0.0,1,0.000125250501002004,0.0,0.005324777055578265
+-_13613_14667,13613,14667,+-,5cb/sb,2490,0,0.0,0.0,0.0,36,0.00450056257032129,0.0,0.19169197400081758
+-_13613_14917,13613,14917,+-,5cb/sb,2240,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.005324777055578265
+-_13614_14666,13614,14666,+-,5cb/sb,2490,0,0.0,0.0,0.0,75,0.009455370650529501,0.0,0.39935827916836997
+-_13615_14665,13615,14665,+-,5cb/sb,2490,0,0.0,0.0,0.0,165,0.02082018927444795,0.0,0.8785882141704139
+-_13616_14664,13616,14664,+-,5cb/sb,2490,0,0.0,0.0,0.0,2,0.00025713551041398817,0.0,0.01064955411115653
+-_13617_14663,13617,14663,+-,5cb/sb,2490,4574,0.613301153124162,0.6062292909211399,15.38552409876282,5613,0.7373883342091434,0.5747675295300326,29.887973612960806
+-_13618_13329,13618,13329,+-,5cb/sb,3823,0,0.0,0.0,0.0,1,0.000125,0.0,0.005324777055578265
+-_13618_14662,13618,14662,+-,5cb/sb,2490,1,0.0001329964090969544,0.00013082155939298797,0.003363691320236734,7,0.000875,0.00012542330364981815,0.03727343938904786
+-_13619_14325,13619,14325,+-,5cb/sb,2826,2,0.00026925148088314486,0.0002609262883235486,0.006727382640473468,2,0.00025065797719012406,0.00025673940949935817,0.01064955411115653
+-_13619_14840,13619,14840,+-,5cb/sb,2311,0,0.0,0.0,0.0,2,0.00025065797719012406,0.0,0.01064955411115653
+-_13620_12188,13620,12188,+-,5cb/sb,4962,0,0.0,0.0,0.0,3,0.0003757985719654265,0.0,0.015974331166734797
+-_13620_12446,13620,12446,+-,5cb/sb,4704,1,0.00013403029084573114,0.00014092446448703494,0.003363691320236734,0,0.0,0.00012517211165352359,0.0
+-_13620_14732,13620,14732,+-,5cb/sb,2418,0,0.0,0.0,0.0,2,0.0002505323813102844,0.0,0.01064955411115653
+-_13621_12187,13621,12187,+-,5cb/sb,4962,0,0.0,0.0,0.0,5,0.0006406149903907751,0.0,0.026623885277891328
+-_13621_14107,13621,14107,+-,5cb/sb,3042,0,0.0,0.0,0.0,1,0.00012812299807815503,0.0,0.005324777055578265
+-_13621_9619,13621,9619,+-,5cb/sb,7530,0,0.0,0.0,0.0,1,0.00012812299807815503,0.0,0.005324777055578265
+-_13622_12444,13622,12444,+-,5cb/sb,4704,0,0.0,0.0,0.0,1,0.00012766500702157538,0.0,0.005324777055578265
+-_13622_12702,13622,12702,+-,5cb/sb,4446,0,0.0,0.0,0.0,1,0.00012766500702157538,0.0,0.005324777055578265
+-_13622_13274,13622,13274,+-,5cb/sb,3874,0,0.0,0.0,0.0,1,0.00012766500702157538,0.0,0.005324777055578265
+-_13622_14718,13622,14718,+-,5cb/sb,2430,0,0.0,0.0,0.0,1,0.00012766500702157538,0.0,0.005324777055578265
+-_13623_13379,13623,13379,+-,5cb/sb,3768,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.005324777055578265
+-_13623_14321,13623,14321,+-,5cb/sb,2826,0,0.0,0.0,0.0,2,0.00025003125390673836,0.0,0.01064955411115653
+-_13624_13271,13624,13271,+-,5cb/sb,3875,0,0.0,0.0,0.0,8,0.001000250062515629,0.0,0.04259821644462612
+-_13625_13779,13625,13779,+-,5cb/sb,3366,0,0.0,0.0,0.0,21,0.0026538607354985467,0.0,0.11182031816714358
+-_13627_10279,13627,10279,+-,5cb/sb,6864,8,0.0010799136069114472,0.0010984484415762735,0.026909530561893873,1,0.0001310272536687631,0.001009845998485231,0.005324777055578265
+-_13627_13268,13627,13268,+-,5cb/sb,3875,64,0.008639308855291577,0.008679142934635205,0.21527624449515098,20,0.002620545073375262,0.008027091433588361,0.10649554111156531
+-_13627_13777,13627,13777,+-,5cb/sb,3366,0,0.0,0.0,0.0,47,0.006158280922431866,0.0,0.2502645216121785
+-_13627_14827,13627,14827,+-,5cb/sb,2316,0,0.0,0.0,0.0,4,0.0005241090146750524,0.0,0.02129910822231306
+-_13627_14869,13627,14869,+-,5cb/sb,2274,0,0.0,0.0,0.0,1,0.0001310272536687631,0.0,0.005324777055578265
+-_13627_3407,13627,3407,+-,5cb/sb,13736,0,0.0,0.0,0.0,1,0.0001310272536687631,0.0,0.005324777055578265
+-_13628_12288,13628,12288,+-,5cb/sb,4854,0,0.0,0.0,0.0,1,0.00012504689258471927,0.0,0.005324777055578265
+-_13628_13267,13628,13267,+-,5cb/sb,3875,0,0.0,0.0,0.0,2,0.00025009378516943853,0.0,0.01064955411115653
+-_13629_10277,13629,10277,+-,5cb/sb,6864,0,0.0,0.0,0.0,22,0.0027506876719179795,0.0,0.11714509522272183
+-_13629_12425,13629,12425,+-,5cb/sb,4716,1,0.00013319126265316994,0.00013666803334700013,0.003363691320236734,1,0.00012503125781445363,0.00012583364791745311,0.005324777055578265
+-_13629_13266,13629,13266,+-,5cb/sb,3875,0,0.0,0.0,0.0,2,0.00025006251562890725,0.0,0.01064955411115653
+-_13629_13775,13629,13775,+-,5cb/sb,3366,197,0.02623867874267448,0.02585301837270341,0.6626471900866365,482,0.06026506626656664,0.02473320778405524,2.566542540788724
+-_13629_14867,13629,14867,+-,5cb/sb,2274,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.005324777055578265
+-_13630_13265,13630,13265,+-,5cb/sb,3875,0,0.0,0.0,0.0,135,0.016919413460333377,0.0,0.7188449025030659
+-_13631_13774,13631,13774,+-,5cb/sb,3365,0,0.0,0.0,0.0,1,0.0001271940981938438,0.0,0.005324777055578265
+-_13632_12872,13632,12872,+-,5cb/sb,4266,1,0.00013374348000534973,0.00013574046423238766,0.003363691320236734,0,0.0,0.00013054830287206266,0.0
+-_13633_12104,13633,12104,+-,5cb/sb,5033,5,0.0006663113006396588,0.0006871907641561297,0.016818456601183668,0,0.0,0.0006474168069403081,0.0
+-_13635_12869,13635,12869,+-,5cb/sb,4266,0,0.0,0.0,0.0,1,0.00012594458438287153,0.0,0.005324777055578265
+-_13636_14368,13636,14368,+-,5cb/sb,2766,0,0.0,0.0,0.0,1,0.00013401232913428035,0.0,0.005324777055578265
+-_13638_12099,13638,12099,+-,5cb/sb,5033,0,0.0,0.0,0.0,6,0.00075,0.0,0.031948662333469595
+-_13641_11824,13641,11824,+-,5cb/sb,5305,0,0.0,0.0,0.0,2,0.0002559836170485089,0.0,0.01064955411115653
+-_13644_10027,13644,10027,+-,5cb/sb,7099,0,0.0,0.0,0.0,1,0.00012691965985531158,0.0,0.005324777055578265
+-_13644_11900,13644,11900,+-,5cb/sb,5226,0,0.0,0.0,0.0,1,0.00012691965985531158,0.0,0.005324777055578265
+-_13644_9992,13644,9992,+-,5cb/sb,7134,1,0.00013290802764486976,0.0001378929950358522,0.003363691320236734,1,0.00012691965985531158,0.00012586532410320956,0.005324777055578265
+-_13645_13225,13645,13225,+-,5cb/sb,3900,1,0.00013287270794578793,0.00013544629554381688,0.003363691320236734,1,0.00012510947078693858,0.00012846865364850977,0.005324777055578265
+-_13645_14843,13645,14843,+-,5cb/sb,2282,1,0.00013287270794578793,0.0001285512276642242,0.003363691320236734,0,0.0,0.00012504689258471927,0.0
+-_13645_14875,13645,14875,+-,5cb/sb,2250,0,0.0,0.0,0.0,2,0.00025021894157387716,0.0,0.01064955411115653
+-_13646_10824,13646,10824,+-,5cb/sb,6300,0,0.0,0.0,0.0,7,0.0008958280010238034,0.0,0.03727343938904786
+-_13646_13200,13646,13200,+-,5cb/sb,3924,0,0.0,0.0,0.0,1,0.0001279754287176862,0.0,0.005324777055578265
+-_13646_13896,13646,13896,+-,5cb/sb,3228,1,0.0001328550551348479,0.00013080444735120994,0.003363691320236734,0,0.0,0.00012804097311139564,0.0
+-_13647_10823,13647,10823,+-,5cb/sb,6300,0,0.0,0.0,0.0,2,0.00025,0.0,0.01064955411115653
+-_13647_14841,13647,14841,+-,5cb/sb,2282,0,0.0,0.0,0.0,2,0.00025,0.0,0.01064955411115653
+-_13649_12405,13649,12405,+-,5cb/sb,4716,0,0.0,0.0,0.0,1,0.000125,0.0,0.005324777055578265
+-_13651_14382,13651,14382,+-,5cb/sb,2737,3,0.0003991484832357637,0.000388903292714545,0.010091073960710201,0,0.0,0.0003784533871578151,0.0
+-_13652_14381,13652,14381,+-,5cb/sb,2737,0,0.0,0.0,0.0,1,0.000125,0.0,0.005324777055578265
+-_13652_14868,13652,14868,+-,5cb/sb,2250,0,0.0,0.0,0.0,1,0.000125,0.0,0.005324777055578265
+-_13656_14755,13656,14755,+-,5cb/sb,2359,1,0.0001332800213248034,0.00012948336138806163,0.003363691320236734,0,0.0,0.0001320829480914014,0.0
+-_13658_13326,13658,13326,+-,5cb/sb,3786,0,0.0,0.0,0.0,3,0.0003836807775930426,0.0,0.015974331166734797
+-_13658_14664,13658,14664,+-,5cb/sb,2448,10,0.0013306719893546241,0.001292156609381057,0.033636913202367336,0,0.0,0.0012504689258471928,0.0
+-_13659_14663,13659,14663,+-,5cb/sb,2448,0,0.0,0.0,0.0,3,0.00038071065989847715,0.0,0.015974331166734797
+-_13660_14662,13660,14662,+-,5cb/sb,2448,0,0.0,0.0,0.0,9,0.0011255627813906953,0.0,0.047922993500204396
+-_13663_13418,13663,13418,+-,5cb/sb,3689,0,0.0,0.0,0.0,1,0.00012578616352201257,0.0,0.005324777055578265
+-_13663_14302,13663,14302,+-,5cb/sb,2805,0,0.0,0.0,0.0,1,0.00012578616352201257,0.0,0.005324777055578265
+-_13663_9889,13663,9889,+-,5cb/sb,7218,0,0.0,0.0,0.0,3,0.0003773584905660377,0.0,0.015974331166734797
+-_13664_12368,13664,12368,+-,5cb/sb,4738,0,0.0,0.0,0.0,1,0.00012750223128904755,0.0,0.005324777055578265
+-_13664_14747,13664,14747,+-,5cb/sb,2359,0,0.0,0.0,0.0,1,0.00012750223128904755,0.0,0.005324777055578265
+-_13664_14917,13664,14917,+-,5cb/sb,2189,0,0.0,0.0,0.0,3,0.0003825066938671427,0.0,0.015974331166734797
+-_13665_13416,13665,13416,+-,5cb/sb,3689,0,0.0,0.0,0.0,4,0.0005071636870800051,0.0,0.02129910822231306
+-_13666_10649,13666,10649,+-,5cb/sb,6455,0,0.0,0.0,0.0,1,0.0001258970162407151,0.0,0.005324777055578265
+-_13666_14260,13666,14260,+-,5cb/sb,2844,0,0.0,0.0,0.0,1,0.0001258970162407151,0.0,0.005324777055578265
+-_13667_8103,13667,8103,+-,5cb/sb,9000,0,0.0,0.0,0.0,2,0.00025513458349279245,0.0,0.01064955411115653
+-_13670_13412,13670,13412,+-,5cb/sb,3688,0,0.0,0.0,0.0,39,0.004947982745496067,0.0,0.20766630516755236
+-_13670_14766,13670,14766,+-,5cb/sb,2334,0,0.0,0.0,0.0,3,0.0003806140573458513,0.0,0.015974331166734797
+-_13671_11795,13671,11795,+-,5cb/sb,5304,0,0.0,0.0,0.0,1,0.00012504689258471927,0.0,0.005324777055578265
+-_13672_13209,13672,13209,+-,5cb/sb,3889,3,0.00039867109634551497,0.000407000407000407,0.010091073960710201,3,0.00038540596094552927,0.0003785011355034065,0.015974331166734797
+-_13674_12104,13674,12104,+-,5cb/sb,4992,2,0.0002657101102696958,0.0002748763056624519,0.006727382640473468,3,0.00037612838515546637,0.00025896672277612325,0.015974331166734797
+-_13674_13346,13674,13346,+-,5cb/sb,3750,0,0.0,0.0,0.0,1,0.00012537612838515547,0.0,0.005324777055578265
+-_13674_14096,13674,14096,+-,5cb/sb,3000,1,0.0001328550551348479,0.00013147515119642388,0.003363691320236734,2,0.00025075225677031093,0.0001282051282051282,0.01064955411115653
+-_13674_9859,13674,9859,+-,5cb/sb,7237,1,0.0001328550551348479,0.0001374003847210772,0.003363691320236734,1,0.00012537612838515547,0.00012696800406297612,0.005324777055578265
+-_13675_14095,13675,14095,+-,5cb/sb,3000,0,0.0,0.0,0.0,1,0.0001314233144959916,0.0,0.005324777055578265
+-_13679_13737,13679,13737,+-,5cb/sb,3354,1,0.00013292569453675395,0.00013274923669188903,0.003363691320236734,1,0.00013044612575006522,0.0001250625312656328,0.005324777055578265
+-_13680_12289,13680,12289,+-,5cb/sb,4801,3,0.0003988300983780909,0.00040966816878328555,0.010091073960710201,6,0.000776598498576236,0.00037731103005911207,0.031948662333469595
+-_13682_12318,13682,12318,+-,5cb/sb,4770,0,0.0,0.0,0.0,4,0.0005077430820005078,0.0,0.02129910822231306
+-_13683_12053,13683,12053,+-,5cb/sb,5034,1,0.000133422281521014,0.00013787398317937404,0.003363691320236734,5,0.0006429214350006429,0.00012727504136438844,0.026623885277891328
+-_13683_12897,13683,12897,+-,5cb/sb,4190,1,0.000133422281521014,0.00013664935774801857,0.003363691320236734,0,0.0,0.00012729124236252545,0.0
+-_13683_13151,13683,13151,+-,5cb/sb,3936,2,0.000266844563042028,0.0002735603884557516,0.006727382640473468,0,0.0,0.00025072082236429733,0.0
+-_13683_13463,13683,13463,+-,5cb/sb,3624,0,0.0,0.0,0.0,7,0.0009000900090009,0.0,0.03727343938904786
+-_13683_14717,13683,14717,+-,5cb/sb,2370,0,0.0,0.0,0.0,2,0.00025716857400025716,0.0,0.01064955411115653
+-_13684_11008,13684,11008,+-,5cb/sb,6078,1,0.00013363624214887077,0.0001443209698369173,0.003363691320236734,0,0.0,0.00012619888944977284,0.0
+-_13684_13462,13684,13462,+-,5cb/sb,3624,254,0.03394360550581318,0.033893781692020286,0.8543775953401305,438,0.05793650793650794,0.032888773792567653,2.3322523503432806
+-_13685_13461,13685,13461,+-,5cb/sb,3624,0,0.0,0.0,0.0,8,0.0010001250156269534,0.0,0.04259821644462612
+-_13686_12854,13686,12854,+-,5cb/sb,4230,0,0.0,0.0,0.0,1,0.000125,0.0,0.005324777055578265
+-_13687_12853,13687,12853,+-,5cb/sb,4230,0,0.0,0.0,0.0,1,0.00012521913348359628,0.0,0.005324777055578265
+-_1368_14692,1368,14692,+-,5cb/sb,14710,0,0.0,0.0,0.0,2,0.00025075225677031093,0.0,0.01064955411115653
+-_13692_11642,13692,11642,+-,5cb/sb,5436,14,0.001866915588745166,0.0019498607242339832,0.047091678483314275,14,0.0017638906387803957,0.0018125323666494044,0.07454687877809572
+-_13692_13758,13692,13758,+-,5cb/sb,3320,1,0.00013335111348179759,0.0001314233144959916,0.003363691320236734,0,0.0,0.0001255020080321285,0.0
+-_13693_11114,13693,11114,+-,5cb/sb,5963,1,0.00013296104241457252,0.00013723068478111705,0.003363691320236734,1,0.00012564392511622062,0.000125,0.005324777055578265
+-_13693_11641,13693,11641,+-,5cb/sb,5436,0,0.0,0.0,0.0,1,0.00012564392511622062,0.0,0.005324777055578265
+-_13693_14785,13693,14785,+-,5cb/sb,2292,4,0.0005318441696582901,0.0005148667782211353,0.013454765280946936,3,0.0003769317753486619,0.0005000625078134767,0.015974331166734797
+-_13694_14082,13694,14082,+-,5cb/sb,2994,3,0.00039856516540454366,0.00039098136322168644,0.010091073960710201,0,0.0,0.0003754223501439119,0.0
+-_13695_10900,13695,10900,+-,5cb/sb,6175,1,0.0001419244961680386,0.00013939224979091162,0.003363691320236734,0,0.0,0.0001282051282051282,0.0
+-_13695_13030,13695,13030,+-,5cb/sb,4045,0,0.0,0.0,0.0,1,0.0001310615989515072,0.0,0.005324777055578265
+-_13695_13385,13695,13385,+-,5cb/sb,3690,0,0.0,0.0,0.0,1,0.0001310615989515072,0.0,0.005324777055578265
+-_13695_14171,13695,14171,+-,5cb/sb,2904,1,0.0001419244961680386,0.0001301913813305559,0.003363691320236734,0,0.0,0.00012567550584391103,0.0
+-_13697_12741,13697,12741,+-,5cb/sb,4332,12,0.001594896331738437,0.0016342094511779927,0.040364295842840806,5,0.0006253908692933083,0.0015007503751875938,0.026623885277891328
+-_13697_12945,13697,12945,+-,5cb/sb,4128,3,0.00039872408293460925,0.0004105652114410839,0.010091073960710201,4,0.0005003126954346467,0.00037645877776383487,0.02129910822231306
+-_13697_13102,13697,13102,+-,5cb/sb,3971,2,0.0002658160552897395,0.0002712600027126,0.006727382640473468,0,0.0,0.00025009378516943853,0.0
+-_13697_13383,13697,13383,+-,5cb/sb,3690,0,0.0,0.0,0.0,2,0.0002501563477173233,0.0,0.01064955411115653
+-_13697_13460,13697,13460,+-,5cb/sb,3613,0,0.0,0.0,0.0,1,0.00012507817385866166,0.0,0.005324777055578265
+-_13697_13857,13697,13857,+-,5cb/sb,3216,1,0.00013290802764486976,0.00017340038148083925,0.003363691320236734,0,0.0,0.00012599218848431397,0.0
+-_13697_14732,13697,14732,+-,5cb/sb,2341,1,0.00013290802764486976,0.00012883277505797475,0.003363691320236734,0,0.0,0.000125250501002004,0.0
+-_13697_14859,13697,14859,+-,5cb/sb,2214,0,0.0,0.0,0.0,2,0.0002501563477173233,0.0,0.01064955411115653
+-_13697_15128,13697,15128,+-,5cb/sb,1945,2,0.0002658160552897395,0.0002557544757033248,0.006727382640473468,1,0.00012507817385866166,0.00025081514923501377,0.005324777055578265
+-_13698_12908,13698,12908,+-,5cb/sb,4164,2,0.00026798874447273214,0.0002728885250375222,0.006727382640473468,0,0.0,0.00025009378516943853,0.0
